"county","order","family","genus","scientificName","observations","lastcollected"
"Litchfield","Gentianales","Gentianaceae","Bartonia","Bartonia paniculata",6,1996
"Litchfield","Gentianales","Gentianaceae","Gentiana","Gentiana andrewsii",6,1991
"Litchfield","Gentianales","Rubiaceae","Galium","Galium lanceolatum",6,1998
"Litchfield","Gentianales","Rubiaceae","Galium","Galium tinctorium",6,1976
"Litchfield","Geraniales","Geraniaceae","Geranium","Geranium maculatum",6,2001
"Litchfield","Lamiales","Lamiaceae","Agastache","Agastache scrophulariaefolia",6,1994
"Litchfield","Lamiales","Lamiaceae","Teucrium","Teucrium canadense",6,1990
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia cornuta",6,1996
"Litchfield","Lamiales","Lentibulariaceae","Utricularia","Utricularia minor",6,2004
"Litchfield","Lamiales","Plantaginaceae","Callitriche","Callitriche heterophylla",6,2005
"Litchfield","Lamiales","Plantaginaceae","Penstemon","Penstemon digitalis",6,1993
"Litchfield","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia lanceolata",6,2010
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica chamaedrys",6,1992
"Litchfield","Laurales","Lauraceae","Sassafras","Sassafras albidum",6,1991
"Litchfield","Lycopodiales","Lycopodiaceae","Huperzia","Huperzia lucidula",6,1991
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum prolificum",6,1992
"Litchfield","Malpighiales","Salicaceae","Populus","Populus balsamifera",6,1985
"Litchfield","Malpighiales","Salicaceae","Salix","Salix alba",6,1980
"Litchfield","Malpighiales","Salicaceae","Salix","Salix purpurea",6,1997
"Litchfield","Malpighiales","Violaceae","Viola","Viola macloskeyi",6,1992
"Litchfield","Malvales","Malvaceae","Tilia","Tilia americana",6,1998
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium adenocaulon",6,1940
"Litchfield","Myrtales","Onagraceae","Oenothera","Oenothera biennis",6,1981
"Litchfield","Poales","Cyperaceae","Bulbostylis","Bulbostylis capillaris",6,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex aquatilis",6,1995
"Litchfield","Poales","Cyperaceae","Carex","Carex bebbii",6,1931
"Litchfield","Poales","Cyperaceae","Carex","Carex brevior",6,1996
"Litchfield","Poales","Cyperaceae","Carex","Carex bushii",6,2001
"Litchfield","Poales","Cyperaceae","Carex","Carex canescens",6,1985
"Litchfield","Poales","Cyperaceae","Carex","Carex cephaloidea",6,1992
"Litchfield","Poales","Cyperaceae","Carex","Carex diandra",6,1996
"Litchfield","Poales","Cyperaceae","Carex","Carex flaccosperma",6,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex mirabilis",6,1931
"Litchfield","Poales","Cyperaceae","Carex","Carex pseudocyperus",6,1994
"Litchfield","Poales","Cyperaceae","Carex","Carex torta",6,1984
"Litchfield","Poales","Cyperaceae","Eriophorum","Eriophorum gracile",6,1996
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus atrocinctus",6,1934
"Litchfield","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon aquaticum",6,2005
"Litchfield","Poales","Juncaceae","Juncus","Juncus canadensis",6,1983
"Litchfield","Poales","Juncaceae","Juncus","Juncus greenei",6,1998
"Litchfield","Poales","Poaceae","Alopecurus","Alopecurus pratensis",6,1981
"Litchfield","Poales","Poaceae","Aristida","Aristida dichotoma",6,1981
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium linearifolium",6,1998
"Litchfield","Poales","Poaceae","Digitaria","Digitaria ischaemum",6,1958
"Litchfield","Poales","Poaceae","Eragrostis","Eragrostis hypnoides",6,1998
"Litchfield","Poales","Poaceae","Festuca","Festuca elatior",6,1957
"Litchfield","Poales","Poaceae","Glyceria","Glyceria melicaria",6,1996
"Litchfield","Poales","Poaceae","Schizachne","Schizachne striata",6,1973
"Litchfield","Poales","Poaceae","Sorghastrum","Sorghastrum nutans",6,1994
"Litchfield","Poales","Typhaceae","Typha","Typha latifolia",6,1976
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris boottii",6,1929
"Litchfield","Polypodiales","Pteridaceae","Cryptogramma","Cryptogramma stelleri",6,1986
"Litchfield","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris noveboracensis",6,1998
"Litchfield","Ranunculales","Berberidaceae","Podophyllum","Podophyllum peltatum",6,2003
"Litchfield","Ranunculales","Papaveraceae","Chelidonium","Chelidonium majus",6,2011
"Litchfield","Rosales","Rosaceae","Amelanchier","Amelanchier laevis",6,1998
"Litchfield","Rosales","Rosaceae","Prunus","Prunus virginiana",6,2000
"Litchfield","Rosales","Rosaceae","Rubus","Rubus hispidus",6,1993
"Litchfield","Rosales","Ulmaceae","Ulmus","Ulmus fulva",6,1917
"Litchfield","Rosales","Urticaceae","Boehmeria","Boehmeria cylindrica",6,1976
"Litchfield","Rosales","Urticaceae","Pilea","Pilea pumila",6,2003
"Litchfield","Sapindales","Aceraceae","Acer","Acer nigrum",6,2002
"Litchfield","Sapindales","Aceraceae","Acer","Acer saccharum",6,1998
"Litchfield","Saxifragales","Saxifragaceae","Heuchera","Heuchera americana",6,2003
"Litchfield","Solanales","Solanaceae","Physalis","Physalis heterophylla",6,1998
"Litchfield","Solanales","Solanaceae","Solanum","Solanum nigrum",6,1977
"Litchfield","","Ruscaceae","Maianthemum","Maianthemum canadense",5,2008
"Litchfield","","Ruscaceae","Smilacina","Smilacina stellata",5,1997
"Litchfield","Acorales","Acoraceae","Acorus","Acorus calamus",5,2003
"Litchfield","Alismatales","Araceae","Arisaema","Arisaema stewardsonii",5,1982
"Litchfield","Alismatales","Araceae","Peltandra","Peltandra virginica",5,2000
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton lucens",5,1925
"Litchfield","Apiales","Apiaceae","Daucus","Daucus carota",5,1981
"Litchfield","Asparagales","Orchidaceae","Pogonia","Pogonia verticillata",5,1922
"Litchfield","Asparagales","Orchidaceae","Spiranthes","Spiranthes lucida",5,1992
"Litchfield","Asterales","Asteraceae","Antennaria","Antennaria parlinii",5,1998
"Litchfield","Asterales","Asteraceae","Aster","Aster lanceolatus",5,1960
"Litchfield","Asterales","Asteraceae","Aster","Aster patens",5,1991
"Litchfield","Asterales","Asteraceae","Bidens","Bidens comosa",5,1998
"Litchfield","Asterales","Asteraceae","Cirsium","Cirsium vulgare",5,2013
"Litchfield","Asterales","Asteraceae","Eutrochium","Eutrochium fistulosum",5,1993
"Litchfield","Asterales","Asteraceae","Hieracium","Hieracium canadense",5,1990
"Litchfield","Asterales","Asteraceae","Hieracium","Hieracium venosum",5,1990
"Litchfield","Asterales","Asteraceae","Liatris","Liatris scariosa",5,1992
"Litchfield","Asterales","Asteraceae","Solidago","Solidago altissima",5,1998
"Litchfield","Asterales","Asteraceae","Solidago","Solidago speciosa",5,2003
"Litchfield","Asterales","Campanulaceae","Campanula","Campanula rapunculoides",5,1997
"Litchfield","Brassicales","Brassicaceae","Arabidopsis","Arabidopsis thaliana",5,2003
"Litchfield","Brassicales","Brassicaceae","Arabis","Arabis drummondii",5,1982
"Litchfield","Brassicales","Brassicaceae","Rorippa","Rorippa sylvestris",5,1995
"Litchfield","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus armeria",5,1982
"Litchfield","Caryophyllales","Caryophyllaceae","Sagina","Sagina procumbens",5,1930
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene alba",5,1973
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene vulgaris",5,1984
"Litchfield","Caryophyllales","Polygonaceae","Persicaria","Persicaria hydropiper",5,1998
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum aviculare",5,1969
"Litchfield","Cornales","Cornaceae","Cornus","Cornus circinata",5,1917
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum acerifolium",5,1998
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum lantanoides",5,1976
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum rafinesquianum",5,1998
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum trilobum",5,1982
"Litchfield","Dipsacales","Caprifoliaceae","Diervilla","Diervilla lonicera",5,1998
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera dioica",5,2000
"Litchfield","Ericales","Ericaceae","Chimaphila","Chimaphila maculata",5,1998
"Litchfield","Ericales","Ericaceae","Kalmia","Kalmia glauca",5,1904
"Litchfield","Ericales","Ericaceae","Kalmia","Kalmia polifolia",5,1992
"Litchfield","Ericales","Ericaceae","Lyonia","Lyonia ligustrina",5,1998
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia quadrifolia",5,1990
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium glutinosum",5,1998
"Litchfield","Fabales","Fabaceae","Lespedeza","Lespedeza intermedia",5,1998
"Litchfield","Fabales","Fabaceae","Melilotus","Melilotus officinalis",5,1984
"Litchfield","Fabales","Fabaceae","Robinia","Robinia pseudoacacia",5,2013
"Litchfield","Fabales","Fabaceae","Vicia","Vicia cracca",5,2000
"Litchfield","Fabales","Polygalaceae","Polygala","Polygala paucifolia",5,1982
"Litchfield","Fagales","Betulaceae","Alnus","Alnus serrulata",5,1981
"Litchfield","Fagales","Betulaceae","Carpinus","Carpinus caroliniana",5,1998
"Litchfield","Fagales","Betulaceae","Corylus","Corylus cornuta",5,1998
"Litchfield","Fagales","Fagaceae","Quercus","Quercus rubra",5,1991
"Litchfield","Fagales","Myricaceae","Comptonia","Comptonia peregrina",5,2010
"Litchfield","Gentianales","Rubiaceae","Galium","Galium asprellum",5,1981
"Litchfield","Gentianales","Rubiaceae","Galium","Galium palustre",5,1976
"Litchfield","Lamiales","Lamiaceae","Pycnanthemum","Pycnanthemum virginianum",5,1996
"Litchfield","Lamiales","Lamiaceae","Scutellaria","Scutellaria galericulata",5,2006
"Litchfield","Lamiales","Orobanchaceae","Agalinis","Agalinis paupercula",5,1912
"Litchfield","Lamiales","Plantaginaceae","Plantago","Plantago virginica",5,1981
"Litchfield","Lamiales","Verbenaceae","Verbena","Verbena angustifolia",5,1927
"Litchfield","Laurales","Lauraceae","Lindera","Lindera benzoin",5,1998
"Litchfield","Liliales","Liliaceae","Lilium","Lilium canadense",5,1996
"Litchfield","Liliales","Liliaceae","Medeola","Medeola virginiana",5,1998
"Litchfield","Liliales","Liliaceae","Streptopus","Streptopus amplexifolius",5,1985
"Litchfield","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium hickeyi",5,1988
"Litchfield","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium obscurum",5,1989
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum canadense",5,1975
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum mutilum",5,2006
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum punctatum",5,1992
"Litchfield","Malpighiales","Podostemaceae","Podostemum","Podostemum ceratophyllum",5,2002
"Litchfield","Malpighiales","Salicaceae","Populus","Populus grandidentata",5,1991
"Litchfield","Malpighiales","Violaceae","Viola","Viola latiuscula",5,1929
"Litchfield","Malpighiales","Violaceae","Viola","Viola pensylvanica",5,1983
"Litchfield","Malvales","Cistaceae","Lechea","Lechea villosa",5,1981
"Litchfield","Myrtales","Onagraceae","Circaea","Circaea canadensis",5,1969
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium glandulosum",5,1990
"Litchfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium lanceolatum",5,1997
"Litchfield","Osmundales","Osmundaceae","Osmunda","Osmunda claytoniana",5,1998
"Litchfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis europaea",5,1983
"Litchfield","Poales","Cyperaceae","Carex","Carex amphibola",5,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex conoidea",5,1977
"Litchfield","Poales","Cyperaceae","Carex","Carex laevivaginata",5,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex lasiocarpa",5,1991
"Litchfield","Poales","Cyperaceae","Carex","Carex leptonervia",5,1989
"Litchfield","Poales","Cyperaceae","Carex","Carex lupuliformis",5,2000
"Litchfield","Poales","Cyperaceae","Carex","Carex muehlenbergii",5,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex straminea",5,1911
"Litchfield","Poales","Cyperaceae","Carex","Carex varia",5,1932
"Litchfield","Poales","Cyperaceae","Cyperus","Cyperus inflexus",5,1998
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis acicularis",5,2005
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis palustris",5,2000
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis robbinsii",5,2000
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis smallii",5,1991
"Litchfield","Poales","Cyperaceae","Rhynchospora","Rhynchospora alba",5,1992
"Litchfield","Poales","Cyperaceae","Rhynchospora","Rhynchospora capillacea",5,1984
"Litchfield","Poales","Cyperaceae","Rhynchospora","Rhynchospora fusca",5,1997
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus subterminalis",5,1932
"Litchfield","Poales","Juncaceae","Juncus","Juncus pelocarpus",5,2005
"Litchfield","Poales","Poaceae","Andropogon","Andropogon scoparius var. septentrionalis",5,1957
"Litchfield","Poales","Poaceae","Asperella","Asperella hystrix",5,1957
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium boscii",5,1988
"Litchfield","Poales","Poaceae","Glyceria","Glyceria canadensis",5,1998
"Litchfield","Poales","Poaceae","Holcus","Holcus lanatus",5,1981
"Litchfield","Poales","Poaceae","Panicum","Panicum tuckermanii",5,1968
"Litchfield","Poales","Poaceae","Phragmites","Phragmites australis",5,2013
"Litchfield","Poales","Poaceae","Poa","Poa annua",5,1978
"Litchfield","Poales","Poaceae","Poa","Poa debilis",5,1930
"Litchfield","Polypodiales","Dennstaedtiaceae","Dennstaedtia","Dennstaedtia punctilobula",5,1998
"Litchfield","Polypodiales","Dennstaedtiaceae","Pteridium","Pteridium aquilinum",5,1998
"Litchfield","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris campyloptera",5,1986
"Litchfield","Ranunculales","Menispermaceae","Menispermum","Menispermum canadense",5,2005
"Litchfield","Ranunculales","Papaveraceae","Sanguinaria","Sanguinaria canadensis",5,1984
"Litchfield","Ranunculales","Ranunculaceae","Actaea","Actaea pachypoda",5,1991
"Litchfield","Ranunculales","Ranunculaceae","Anemone","Anemone riparia",5,1980
"Litchfield","Rosales","Cannabaceae","Humulus","Humulus japonicus",5,2002
"Litchfield","Rosales","Rosaceae","Fragaria","Fragaria americana",5,1932
"Litchfield","Rosales","Rosaceae","Fragaria","Fragaria virginiana",5,1981
"Litchfield","Rosales","Rosaceae","Prunus","Prunus americana",5,2012
"Litchfield","Rosales","Rosaceae","Prunus","Prunus serotina",5,1998
"Litchfield","Rosales","Rosaceae","Rubus","Rubus canadensis",5,1969
"Litchfield","Rosales","Rosaceae","Rubus","Rubus odoratus",5,1982
"Litchfield","Rosales","Rosaceae","Rubus","Rubus triflorus",5,1904
"Litchfield","Rosales","Rosaceae","Rubus","Rubus villosus",5,1904
"Litchfield","Rosales","Urticaceae","Urtica","Urtica dioica",5,1993
"Litchfield","Sapindales","Aceraceae","Acer","Acer rubrum",5,1998
"Litchfield","Sapindales","Anacardiaceae","Rhus","Rhus copallina",5,1993
"Litchfield","Saxifragales","Crassulaceae","Sedum","Sedum ternatum",5,1998
"Litchfield","Saxifragales","Grossulariaceae","Ribes","Ribes hirtellum",5,1996
"Litchfield","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum exalbescens",5,1999
"Litchfield","Solanales","Solanaceae","Solanum","Solanum carolinense",5,1969
"Litchfield","","Ruscaceae","Uvularia","Uvularia perfoliata",4,1984
"Litchfield","","Thuidiaceae","Anomodon","Anomodon attenuatus",4,1993
"Litchfield","Alismatales","Lemnaceae","Lemna","Lemna triscula",4,2007
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bupleuroides",4,1935
"Litchfield","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton confervoides",4,2007
"Litchfield","Apiales","Apiaceae","Sanicula","Sanicula trifoliata",4,1998
"Litchfield","Apiales","Araliaceae","Aralia","Aralia nudicaulis",4,1983
"Litchfield","Apiales","Araliaceae","Panax","Panax quinquefolius",4,1933
"Litchfield","Asparagales","Orchidaceae","Coeloglossum","Coeloglossum viride",4,1953
"Litchfield","Asparagales","Orchidaceae","Corallorhiza","Corallorhiza maculata",4,1984
"Litchfield","Asparagales","Orchidaceae","Liparis","Liparis liliifolia",4,1981
"Litchfield","Asparagales","Orchidaceae","Peramium","Peramium pubescens",4,1939
"Litchfield","Asparagales","Orchidaceae","Platanthera","Platanthera hookeri",4,1913
"Litchfield","Asparagales","Orchidaceae","Pogonia","Pogonia ophioglossoides",4,2006
"Litchfield","Asterales","Asteraceae","Achillea","Achillea millefolium",4,1973
"Litchfield","Asterales","Asteraceae","Artemisia","Artemisia vulgaris",4,2013
"Litchfield","Asterales","Asteraceae","Aster","Aster leavis",4,1989
"Litchfield","Asterales","Asteraceae","Aster","Aster vimineus",4,1968
"Litchfield","Asterales","Asteraceae","Cirsium","Cirsium pumilum",4,1998
"Litchfield","Asterales","Asteraceae","Eupatorium","Eupatorium rugosum",4,1998
"Litchfield","Asterales","Asteraceae","Helianthus","Helianthus tuberosus",4,1984
"Litchfield","Asterales","Asteraceae","Hieracium","Hieracium floribundum",4,1983
"Litchfield","Asterales","Asteraceae","Iva","Iva xanthifolia",4,1977
"Litchfield","Asterales","Asteraceae","Krigia","Krigia virginica",4,1984
"Litchfield","Asterales","Asteraceae","Solidago","Solidago puberula",4,1992
"Litchfield","Asterales","Asteraceae","Solidago","Solidago rigida",4,1987
"Litchfield","Asterales","Asteraceae","Sonchus","Sonchus arvensis",4,1981
"Litchfield","Asterales","Asteraceae","Tanacetum","Tanacetum vulgare",4,1973
"Litchfield","Asterales","Asteraceae","Verbesina","Verbesina alternifolia",4,2003
"Litchfield","Asterales","Campanulaceae","Triodanis","Triodanis perfoliata",4,1990
"Litchfield","Boraginales","Boraginaceae","Myosotis","Myosotis laxa",4,2001
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine parviflora",4,1998
"Litchfield","Brassicales","Brassicaceae","Erysimum","Erysimum cheiranthoides",4,2002
"Litchfield","Brassicales","Brassicaceae","Sisymbrium","Sisymbrium altissimum",4,1969
"Litchfield","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium botrys",4,1969
"Litchfield","Caryophyllales","Amaranthaceae","Salsola","Salsola kali",4,1977
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene antirrhina",4,2002
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene armeria",4,2000
"Litchfield","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria borealis",4,1997
"Litchfield","Caryophyllales","Droseraceae","Drosera","Drosera rotundifolia",4,1991
"Litchfield","Caryophyllales","Polygonaceae","Fallopia","Fallopia scandens",4,1993
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum tenue",4,1983
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex acetosa",4,1997
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",4,2002
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex obtusifolius",4,1992
"Litchfield","Cornales","Cornaceae","Cornus","Cornus florida",4,1984
"Litchfield","Cornales","Cornaceae","Nyssa","Nyssa sylvatica",4,1998
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum dentatum",4,1976
"Litchfield","Dipsacales","Caprifoliaceae","Linnaea","Linnaea borealis",4,1997
"Litchfield","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos racemosus",4,1912
"Litchfield","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi",4,2000
"Litchfield","Ericales","Ericaceae","Orthilia","Orthilia secunda",4,1926
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium angustifolium",4,1998
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia producta",4,1930
"Litchfield","Ericales","Polemoniaceae","Phlox","Phlox paniculata",4,1973
"Litchfield","Fabales","Fabaceae","Chamaecrista","Chamaecrista nictitans",4,1975
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium canadense",4,1998
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium paniculatum",4,1998
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium rotundifolium",4,1992
"Litchfield","Fabales","Fabaceae","Lespedeza","Lespedeza hirta",4,1930
"Litchfield","Fabales","Fabaceae","Lespedeza","Lespedeza procumbens",4,1992
"Litchfield","Fabales","Fabaceae","Lotus","Lotus corniculatus",4,2000
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium arvense",4,1981
"Litchfield","Fagales","Betulaceae","Ostrya","Ostrya virginiana",4,1983
"Litchfield","Fagales","Fagaceae","Quercus","Quercus acuminata",4,1905
"Litchfield","Fagales","Fagaceae","Quercus","Quercus prinoides",4,1992
"Litchfield","Gentianales","Apocynaceae","Asclepias","Asclepias syriaca",4,1998
"Litchfield","Gentianales","Apocynaceae","Asclepias","Asclepias verticillata",4,1991
"Litchfield","Gentianales","Apocynaceae","Vinca","Vinca minor",4,2008
"Litchfield","Gentianales","Apocynaceae","Vincetoxicum","Vincetoxicum nigrum",4,1998
"Litchfield","Gentianales","Rubiaceae","Galium","Galium verum",4,1969
"Litchfield","Lamiales","Lamiaceae","Hedeoma","Hedeoma pulegioides",4,1980
"Litchfield","Lamiales","Lamiaceae","Leonurus","Leonurus cardiaca",4,1998
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha piperita",4,2003
"Litchfield","Lamiales","Lamiaceae","Origanum","Origanum vulgare",4,1969
"Litchfield","Lamiales","Linderniaceae","Lindernia","Lindernia dubia",4,1998
"Litchfield","Lamiales","Oleaceae","Fraxinus","Fraxinus nigra",4,1995
"Litchfield","Lamiales","Orobanchaceae","Aureolaria","Aureolaria pedicularia",4,1927
"Litchfield","Lamiales","Orobanchaceae","Orobanche","Orobanche uniflora",4,1992
"Litchfield","Lamiales","Plantaginaceae","Linaria","Linaria vulgaris",4,2013
"Litchfield","Lamiales","Plantaginaceae","Penstemon","Penstemon laevigatus",4,1936
"Litchfield","Lamiales","Plantaginaceae","Penstemon","Penstemon pubescens",4,1905
"Litchfield","Lamiales","Plantaginaceae","Plantago","Plantago major",4,1979
"Litchfield","Lamiales","Scrophulariaceae","Scrophularia","Scrophularia leporella",4,1940
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica serpyllifolia",4,1998
"Litchfield","Liliales","Melanthiaceae","Chamaelirium","Chamaelirium luteum",4,1970
"Litchfield","Lycopodiales","Lycopodiaceae","Diphasiastrum","Diphasiastrum tristachyum",4,1991
"Litchfield","Malpighiales","Clusiaceae","Triadenum","Triadenum virginicum",4,2006
"Litchfield","Malpighiales","Elatinaceae","Elatine","Elatine minima",4,2005
"Litchfield","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia cyparissias",4,1981
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum gentianoides",4,1990
"Litchfield","Malpighiales","Salicaceae","Populus","Populus alba",4,1936
"Litchfield","Malpighiales","Salicaceae","Populus","Populus deltoides",4,1973
"Litchfield","Malpighiales","Violaceae","Viola","Viola pallens",4,1983
"Litchfield","Malpighiales","Violaceae","Viola","Viola septentrionalis",4,1953
"Litchfield","Malvales","Cistaceae","Helianthemum","Helianthemum canadense",4,1983
"Litchfield","Malvales","Malvaceae","Malva","Malva alcea",4,1907
"Litchfield","Myrtales","Lythraceae","Decodon","Decodon verticillatus",4,1997
"Litchfield","Myrtales","Onagraceae","Circaea","Circaea lutetiana",4,1991
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium densum",4,1930
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium strictum",4,1987
"Litchfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis violacea",4,1995
"Litchfield","Poales","Cyperaceae","Carex","Carex abscondita",4,1994
"Litchfield","Poales","Cyperaceae","Carex","Carex emmonsii",4,1985
"Litchfield","Poales","Cyperaceae","Carex","Carex foenea",4,1934
"Litchfield","Poales","Cyperaceae","Carex","Carex grisea",4,1953
"Litchfield","Poales","Cyperaceae","Carex","Carex lanuginosa",4,1995
"Litchfield","Poales","Cyperaceae","Carex","Carex pauciflora",4,1913
"Litchfield","Poales","Cyperaceae","Carex","Carex sparganioides",4,1998
"Litchfield","Poales","Cyperaceae","Carex","Carex stellulata",4,1917
"Litchfield","Poales","Cyperaceae","Carex","Carex tenella",4,1931
"Litchfield","Poales","Cyperaceae","Carex","Carex teretiuscula",4,1905
"Litchfield","Poales","Cyperaceae","Carex","Carex virescens",4,1983
"Litchfield","Poales","Cyperaceae","Cyperus","Cyperus strigosus",4,1998
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis olivacea",4,1936
"Litchfield","Poales","Cyperaceae","Eriophorum","Eriophorum tenellum",4,1932
"Litchfield","Poales","Cyperaceae","Rhynchospora","Rhynchospora macrostachya",4,1930
"Litchfield","Poales","Juncaceae","Luzula","Luzula saltuensis",4,1929
"Litchfield","Poales","Poaceae","Agropyron","Agropyron trachycaulum",4,1985
"Litchfield","Poales","Poaceae","Agrostis","Agrostis scabra",4,1957
"Litchfield","Poales","Poaceae","Arrhenatherum","Arrhenatherum elatius",4,1993
"Litchfield","Poales","Poaceae","Cenchrus","Cenchrus longispinus",4,1989
"Litchfield","Poales","Poaceae","Dactylis","Dactylis glomerata",4,1998
"Litchfield","Poales","Poaceae","Eragrostis","Eragrostis spectabilis",4,1989
"Litchfield","Poales","Poaceae","Festuca","Festuca nutans",4,1909
"Litchfield","Poales","Poaceae","Festuca","Festuca ovina",4,1992
"Litchfield","Poales","Poaceae","Festuca","Festuca rubra",4,1957
"Litchfield","Poales","Poaceae","Glyceria","Glyceria acutiflora",4,1992
"Litchfield","Poales","Poaceae","Hierochloe","Hierochloe odorata",4,1999
"Litchfield","Poales","Poaceae","Panicularia","Panicularia nervata",4,1929
"Litchfield","Poales","Poaceae","Poa","Poa languida",4,1999
"Litchfield","Poales","Poaceae","Poa","Poa nemoralis",4,1998
"Litchfield","Poales","Poaceae","Poa","Poa trivialis",4,1976
"Litchfield","Poales","Poaceae","Setaria","Setaria glauca",4,1977
"Litchfield","Poales","Typhaceae","Sparganium","Sparganium eurycarpum",4,1933
"Litchfield","Polypodiales","Aspleniaceae","Asplenium","Asplenium ebenoides",4,1932
"Litchfield","Polypodiales","Polypodiaceae","Polypodium","Polypodium appalachianum",4,1997
"Litchfield","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris palustris",4,1998
"Litchfield","Proteales","Platanaceae","Platanus","Platanus occidentalis",4,1991
"Litchfield","Ranunculales","Berberidaceae","Berberis","Berberis ottawensis",4,2009
"Litchfield","Ranunculales","Papaveraceae","Dicentra","Dicentra cucullaria",4,1982
"Litchfield","Ranunculales","Ranunculaceae","Hepatica","Hepatica americana",4,1985
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus acris",4,1998
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus circinatus",4,1931
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus micranthus",4,1989
"Litchfield","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus repens",4,1919
"Litchfield","Rosales","Cannabaceae","Humulus","Humulus lupulus",4,2013
"Litchfield","Rosales","Rhamnaceae","Frangula","Frangula alnus",4,2001
